캐릭터,파티,무기,성유물 이름
xianyun,xianyun(10) / faruzan(7) / furina(7) / gaming(7) / xiao(7) / yelan(7) / bennett(6) / hutao(6) / diluc(5) / navia(5) / raiden(5) / xiangling(5) / xingqiu(5) / zhongli(5) / fischl(4) / nahida(4) / shenhe(4) / candace(3) / chongyun(3) / ganyu(3) / jean(3) / kaeya(3) / keqing(3) / layla(3) / noelle(3) / rosaria(3) / wriothesley(3) / yaemiko(3) / albedo(2) / alhaitham(2) / amber(2) / arlecchino(2) / cyno(2) / dori(2) / escoffier(2) / freminet(2) / gorou(2) / klee(2) / lynette(2) / neuvillette(2) / razor(2) / sayu(2) / skirk(2) / sucrose(2) / yanfei(2) / yunjin(2) / aloy(1) / ayaka(1) / ayato(1) / baizhu(1) / barbara(1) / beidou(1) / charlotte(1) / chasca(1) / chevreuse(1) / chiori(1) / citlali(1) / clorinde(1) / collei(1) / dahlia(1) / dehya(1) / diona(1) / emilie(1) / eula(1) / flins(1) / heizou(1) / ineffa(1) / itto(1) / kaveh(1) / kazuha(1) / kinich(1) / kirara(1) / kokomi(1) / kukishinobu(1) / lanyan(1) / lauma(1) / lisa(1) / lyney(1) / mavuika(1) / mika(1) / mona(1) / mualani(1) / nilou(1) / ningguang(1) / ororon(1) / qiqi(1) / sara(1) / sethos(1) / sigewinne(1) / thoma(1) / tighnari(1) / varesa(1) / venti(1) / wanderer(1) / xilonen(1) / xinyan(1) / yaoyao(1) / yoimiya(1),cranesechoingcall(3) / skywardatlas(3) / thrillingtalesofdragonslayers(3) / memoryofdust(2) / oathsworneye(2) / aquilafavonia(1) / athousandfloatingdreams(1) / balladoftheboundlessblue(1) / calamityqueller(1) / cashflowsupervision(1) / favoniuscodex(1) / favoniuswarbow(1) / flowingpurity(1) / fruitoffulfillment(1) / hakushinring(1) / lithicblade(1) / polarstar(1) / primordialjadewingedspear(1) / prototypeamber(1) / splendoroftranquilwaters(1) / vividnotions(1) / wineandsong(1) / wolfsgravestone(1),viridescentvenerer(7) / noblesseoblige(4) / marechausseehunter(3) / oceanhuedclam(2) / songofdayspast(2) / tenacityofthemillelith(2) / vermillionhereafter(2) / blizzardstrayer(1) / crimsonwitchofflames(1) / desertpavilionchronicle(1) / emblemofseveredfate(1) / goldentroupe(1) / longnightsoath(1) / maidenbeloved(1) / scrolloftheheroofcindercity(1)
xiao,xiao(10) / albedo(8) / bennett(8) / faruzan(8) / jean(8) / sucrose(8) / zhongli(8) / xiangling(7) / diona(6) / furina(6) / xingqiu(6) / yelan(6) / xianyun(5) / amber(4) / chiori(4) / chongyun(4) / lynette(4) / raiden(4) / rosaria(4) / thoma(4) / venti(4) / eula(3) / fischl(3) / gaming(3) / ganyu(3) / kaeya(3) / keqing(3) / lanyan(3) / mavuika(3) / nilou(3) / qiqi(3) / sayu(3) / wanderer(3) / yaoyao(3) / alhaitham(2) / aloy(2) / arlecchino(2) / ayaka(2) / ayato(2) / baizhu(2) / barbara(2) / beidou(2) / candace(2) / charlotte(2) / chasca(2) / chevreuse(2) / citlali(2) / clorinde(2) / collei(2) / cyno(2) / dahlia(2) / dehya(2) / diluc(2) / dori(2) / emilie(2) / escoffier(2) / flins(2) / freminet(2) / gorou(2) / heizou(2) / hutao(2) / ineffa(2) / itto(2) / kaveh(2) / kazuha(2) / kinich(2) / kirara(2) / klee(2) / kokomi(2) / kukishinobu(2) / lauma(2) / layla(2) / lisa(2) / lyney(2) / mika(2) / mona(2) / mualani(2) / nahida(2) / navia(2) / neuvillette(2) / ningguang(2) / noelle(2) / ororon(2) / razor(2) / sara(2) / sethos(2) / shenhe(2) / sigewinne(2) / skirk(2) / tighnari(2) / varesa(2) / wriothesley(2) / xilonen(2) / xinyan(2) / yaemiko(2) / yanfei(2) / yoimiya(2) / yunjin(2),staffofhoma(8) / deathmatch(6) / primordialjadewingedspear(5) / favoniuswarbow(4) / rust(4) / cinnabarspindle(3) / engulfinglightning(3) / favoniussword(3) / lithicspear(3) / sacrificialfragments(3) / sacrificialsword(3) / vortexvanquisher(3) / aquasimulacra(2) / blackcliffpole(2) / blacktassel(2) / calamityqueller(2) / cranesechoingcall(2) / favoniuslance(2) / freedomsworn(2) / harbingerofdawn(2) / mappamare(2) / sacrificialbow(2) / serpentspine(2) / skywardblade(2) / skywardspine(2) / thecatch(2) / aquilafavonia(1) / elegyfortheend(1) / keyofkhajnisut(1) / missivewindspear(1) / prototypestarglitter(1) / splendoroftranquilwaters(1) / thrillingtalesofdragonslayers(1) / whitetassel(1) / wolfsgravestone(1),vermillionhereafter(7) / viridescentvenerer(6) / noblesseoblige(4) / tenacityofthemillelith(4) / huskofopulentdreams(3) / marechausseehunter(3) / blizzardstrayer(2) / desertpavilionchronicle(2) / emblemofseveredfate(2) / maidenbeloved(2) / goldentroupe(1) / shimenawasreminiscence(1)
xilonen,xilonen(10) / furina(9) / mualani(9) / neuvillette(9) / bennett(8) / arlecchino(7) / citlali(6) / gorou(6) / mavuika(6) / navia(6) / xiangling(6) / chasca(5) / gaming(5) / varesa(5) / yelan(5) / zhongli(5) / flins(4) / hutao(4) / ineffa(4) / kazuha(4) / klee(4) / raiden(4) / sucrose(4) / xianyun(4) / xingqiu(4) / chiori(3) / clorinde(3) / diluc(3) / fischl(3) / itto(3) / nahida(3) / yaemiko(3) / yoimiya(3) / albedo(2) / alhaitham(2) / ayaka(2) / candace(2) / chevreuse(2) / collei(2) / cyno(2) / jean(2) / keqing(2) / kukishinobu(2) / lyney(2) / mona(2) / ningguang(2) / noelle(2) / sara(2) / shenhe(2) / thoma(2) / wriothesley(2) / yanfei(2) / aloy(1) / amber(1) / ayato(1) / baizhu(1) / barbara(1) / beidou(1) / charlotte(1) / chongyun(1) / dahlia(1) / dehya(1) / diona(1) / dori(1) / emilie(1) / escoffier(1) / eula(1) / faruzan(1) / freminet(1) / ganyu(1) / heizou(1) / kaeya(1) / kaveh(1) / kinich(1) / kirara(1) / kokomi(1) / lanyan(1) / lauma(1) / layla(1) / lisa(1) / lynette(1) / mika(1) / nilou(1) / ororon(1) / qiqi(1) / razor(1) / rosaria(1) / sayu(1) / sethos(1) / sigewinne(1) / skirk(1) / tartaglia(1) / tighnari(1) / venti(1) / wanderer(1) / xiao(1) / xinyan(1) / yaoyao(1) / yunjin(1),favoniussword(5) / peakpatrolsong(5) / fluteofezpitzal(4) / athousandblazingsuns(3) / freedomsworn(3) / rust(3) / sacrificialfragments(3) / balladofthefjords(2) / bloodsoakedruins(2) / cashflowsupervision(2) / deathmatch(2) / engulfinglightning(2) / favoniuscodex(2) / favoniuslance(2) / favoniuswarbow(2) / flowerwreathedfeathers(2) / fracturedhalo(2) / mistsplitterreforged(2) / oathsworneye(2) / serpentspine(2) / splendoroftranquilwaters(2) / thealleyflash(2) / thewidsith(2) / tomeoftheeternalflow(2) / vividnotions(2) / aquilafavonia(1) / astralvulturescrimsonplumage(1) / cinnabarspindle(1) / cranesechoingcall(1) / crimsonmoonssemblance(1) / fangofthemountainking(1) / thrillingtalesofdragonslayers(1) / urakumisugiri(1) / verdict(1) / xiphosmoonlight(1),scrolloftheheroofcindercity(5) / viridescentvenerer(4) / instructor(3) / noblesseoblige(3) / obsidiancodex(3) / archaicpetra(2) / emblemofseveredfate(2) / flowerofparadiselost(2) / fragmentofharmonicwhimsy(2) / goldentroupe(2) / lavawalker(2) / marechausseehunter(2) / tenacityofthemillelith(2) / gladiatorsfinale(1) / huskofopulentdreams(1) / longnightsoath(1) / nightoftheskysunveiling(1) / nighttimewhispersintheechoingwoods(1) / shimenawasreminiscence(1) / silkenmoonsserenade(1)
xingqiu,xingqiu(10) / sucrose(7) / bennett(6) / hutao(6) / xiangling(6) / ganyu(5) / nahida(5) / raiden(5) / venti(5) / yelan(5) / beidou(4) / diona(4) / gaming(4) / nilou(4) / tartaglia(4) / albedo(3) / alhaitham(3) / chongyun(3) / citlali(3) / collei(3) / fischl(3) / furina(3) / kaeya(3) / kazuha(3) / kukishinobu(3) / noelle(3) / ororon(3) / rosaria(3) / sara(3) / shenhe(3) / sigewinne(3) / thoma(3) / xianyun(3) / xiao(3) / yoimiya(3) / zhongli(3) / amber(2) / arlecchino(2) / ayaka(2) / ayato(2) / baizhu(2) / candace(2) / charlotte(2) / chevreuse(2) / chiori(2) / clorinde(2) / cyno(2) / dahlia(2) / dehya(2) / diluc(2) / dori(2) / emilie(2) / escoffier(2) / faruzan(2) / freminet(2) / gorou(2) / jean(2) / kaveh(2) / keqing(2) / kinich(2) / kirara(2) / klee(2) / kokomi(2) / lanyan(2) / lauma(2) / layla(2) / lisa(2) / lynette(2) / mavuika(2) / mika(2) / mona(2) / mualani(2) / navia(2) / neuvillette(2) / razor(2) / sayu(2) / sethos(2) / skirk(2) / tighnari(2) / wanderer(2) / wriothesley(2) / xilonen(2) / xinyan(2) / yaemiko(2) / yanfei(2) / yaoyao(2) / yunjin(2) / aloy(1) / barbara(1) / chasca(1) / eula(1) / flins(1) / heizou(1) / ineffa(1) / itto(1) / lyney(1) / ningguang(1) / qiqi(1) / varesa(1),favoniussword(8) / mistsplitterreforged(7) / sacrificialsword(7) / primordialjadecutter(6) / amenomakageuchi(5) / skywardblade(5) / fleuvecendreferryman(4) / harangeppakufutsu(4) / finaleofthedeep(3) / freedomsworn(3) / lightoffoliarincision(3) / absolution(2) / azurelight(2) / elegyfortheend(2) / engulfinglightning(2) / favoniuswarbow(2) / ironsting(2) / prototypecrescent(2) / rust(2) / sacrificialbow(2) / skywardatlas(2) / skywardharp(2) / thecatch(2) / thestringless(2) / amosbow(1) / festeringdesire(1) / kagotsurubeisshin(1) / kitaincrossspear(1) / prototypeamber(1) / sacrificialfragments(1) / sapwoodblade(1) / splendoroftranquilwaters(1) / summitshaper(1) / thealleyflash(1) / urakumisugiri(1),emblemofseveredfate(7) / noblesseoblige(7) / heartofdepth(3) / blizzardstrayer(2) / maidenbeloved(2) / scrolloftheheroofcindercity(2) / viridescentvenerer(2) / archaicpetra(1) / deepwoodmemories(1) / flowerofparadiselost(1) / gildeddreams(1) / instructor(1) / marechausseehunter(1)
xinyan,xinyan(10) / bennett(8) / fischl(8) / beidou(6) / eula(6) / razor(6) / thoma(6) / kazuha(5) / qiqi(5) / rosaria(5) / xingqiu(5) / hutao(4) / kaeya(4) / raiden(4) / sucrose(4) / xiangling(4) / albedo(3) / amber(3) / arlecchino(3) / chasca(3) / chevreuse(3) / diluc(3) / diona(3) / faruzan(3) / furina(3) / gaming(3) / ganyu(3) / gorou(3) / jean(3) / keqing(3) / klee(3) / lyney(3) / mavuika(3) / mualani(3) / shenhe(3) / venti(3) / wanderer(3) / xianyun(3) / xilonen(3) / yaemiko(3) / yanfei(3) / yelan(3) / yunjin(3) / zhongli(3) / alhaitham(2) / aloy(2) / ayaka(2) / ayato(2) / baizhu(2) / barbara(2) / candace(2) / charlotte(2) / chiori(2) / chongyun(2) / citlali(2) / clorinde(2) / collei(2) / cyno(2) / dahlia(2) / dehya(2) / dori(2) / emilie(2) / escoffier(2) / flins(2) / freminet(2) / heizou(2) / ineffa(2) / itto(2) / kaveh(2) / kinich(2) / kirara(2) / kokomi(2) / kukishinobu(2) / lanyan(2) / lauma(2) / layla(2) / lisa(2) / lynette(2) / mika(2) / mona(2) / nahida(2) / navia(2) / neuvillette(2) / nilou(2) / ningguang(2) / noelle(2) / ororon(2) / sara(2) / sayu(2) / sethos(2) / sigewinne(2) / skirk(2) / tighnari(2) / varesa(2) / wriothesley(2) / xiao(2) / yaoyao(2) / yoimiya(2) / tartaglia(1),serpentspine(8) / skywardpride(8) / prototypearchaic(6) / whiteblind(6) / redhornstonethresher(5) / freedomsworn(4) / favoniussword(3) / ironsting(3) / luxurioussealord(3) / sacrificialgreatsword(3) / skywardblade(3) / skywardharp(3) / songofbrokenpines(3) / thestringless(3) / theunforged(3) / wolfsgravestone(3) / lithicblade(2) / snowtombedstarsilver(2) / akuoumaru(1) / athousandblazingsuns(1) / blackcliffslasher(1) / blacktassel(1) / elegyfortheend(1) / engulfinglightning(1) / favoniusgreatsword(1) / favoniuslance(1) / favoniuswarbow(1) / festeringdesire(1) / harangeppakufutsu(1) / katsuragikirinagamasa(1) / prototyperancour(1) / royalgreatsword(1) / sacrificialbow(1) / thrillingtalesofdragonslayers(1) / verdict(1) / whiteirongreatsword(1),paleflame(9) / noblesseoblige(8) / bloodstainedchivalry(6) / viridescentvenerer(6) / crimsonwitchofflames(4) / retracingbolide(4) / emblemofseveredfate(3) / maidenbeloved(3) / tenacityofthemillelith(3) / thunderingfury(3) / archaicpetra(1) / gildeddreams(1) / gladiatorsfinale(1) / huskofopulentdreams(1) / instructor(1) / lavawalker(1) / marechausseehunter(1) / scrolloftheheroofcindercity(1) / shimenawasreminiscence(1)
yaemiko,yaemiko(8) / alhaitham(6) / bennett(6) / fischl(6) / nahida(6) / tighnari(6) / zhongli(6) / raiden(5) / amber(4) / baizhu(4) / chevreuse(4) / furina(4) / jean(4) / sucrose(4) / xingqiu(4) / yelan(4) / yoimiya(4) / beidou(3) / collei(3) / gaming(3) / kokomi(3) / sara(3) / arlecchino(2) / chiori(2) / dehya(2) / emilie(2) / kazuha(2) / keqing(2) / kirara(2) / kukishinobu(2) / lanyan(2) / lynette(2) / lyney(2) / mavuika(2) / mona(2) / navia(2) / neuvillette(2) / sayu(2) / sigewinne(2) / thoma(2) / venti(2) / wanderer(2) / xiangling(2) / xianyun(2) / xilonen(2) / yanfei(2) / yaoyao(2) / albedo(1) / aloy(1) / ayaka(1) / ayato(1) / barbara(1) / candace(1) / charlotte(1) / chasca(1) / chongyun(1) / citlali(1) / clorinde(1) / cyno(1) / dahlia(1) / diluc(1) / diona(1) / dori(1) / escoffier(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / ganyu(1) / gorou(1) / heizou(1) / hutao(1) / ineffa(1) / itto(1) / kaeya(1) / kaveh(1) / kinich(1) / klee(1) / lauma(1) / layla(1) / lisa(1) / mika(1) / mualani(1) / nilou(1) / ningguang(1) / noelle(1) / ororon(1) / qiqi(1) / razor(1) / rosaria(1) / sethos(1) / shenhe(1) / skirk(1) / varesa(1) / wriothesley(1) / xiao(1) / xinyan(1) / yunjin(1),skywardatlas(5) / kagurasverity(4) / solarpearl(4) / thewidsith(4) / athousandfloatingdreams(3) / blacktassel(3) / freedomsworn(3) / lostprayertothesacredwinds(3) / prototypeamber(3) / skywardharp(3) / wanderingevenstar(3) / aquasimulacra(2) / engulfinglightning(2) / everlastingmoonglow(2) / favoniussword(2) / favoniuswarbow(2) / flowingpurity(2) / hakushinring(2) / harbingerofdawn(2) / hunterspath(2) / ironsting(2) / lightoffoliarincision(2) / oathsworneye(2) / rust(2) / sacrificialfragments(2) / sacrificialsword(2) / skywardblade(2) / staffofhoma(2) / thecatch(2) / thestringless(2) / thunderingpulse(2) / cashflowsupervision(1) / elegyfortheend(1) / jadefallssplendor(1) / mappamare(1) / moonpiercer(1) / thrillingtalesofdragonslayers(1) / tomeoftheeternalflow(1) / vividnotions(1),emblemofseveredfate(5) / gildeddreams(5) / thunderingfury(5) / deepwoodmemories(4) / noblesseoblige(4) / tenacityofthemillelith(4) / viridescentvenerer(4) / archaicpetra(3) / goldentroupe(3) / oceanhuedclam(2) / shimenawasreminiscence(2) / gladiatorsfinale(1) / instructor(1) / scrolloftheheroofcindercity(1) / thundersoother(1)
yanfei,yanfei(10) / bennett(9) / xingqiu(9) / xiangling(8) / yelan(8) / sucrose(7) / venti(7) / wanderer(7) / zhongli(7) / albedo(6) / diona(6) / ganyu(6) / nahida(6) / fischl(5) / kazuha(5) / amber(4) / ayaka(4) / beidou(4) / chevreuse(4) / furina(4) / hutao(4) / lyney(4) / xianyun(4) / yaemiko(4) / yoimiya(4) / baizhu(3) / barbara(3) / chasca(3) / chiori(3) / citlali(3) / collei(3) / dehya(3) / diluc(3) / gaming(3) / gorou(3) / jean(3) / kaeya(3) / keqing(3) / kirara(3) / kukishinobu(3) / mavuika(3) / mona(3) / xilonen(3) / xinyan(3) / yaoyao(3) / alhaitham(2) / aloy(2) / arlecchino(2) / ayato(2) / candace(2) / charlotte(2) / chongyun(2) / clorinde(2) / cyno(2) / dahlia(2) / dori(2) / emilie(2) / escoffier(2) / eula(2) / faruzan(2) / flins(2) / freminet(2) / heizou(2) / ineffa(2) / itto(2) / kaveh(2) / kinich(2) / klee(2) / kokomi(2) / lanyan(2) / lauma(2) / layla(2) / lisa(2) / lynette(2) / mika(2) / mualani(2) / navia(2) / neuvillette(2) / nilou(2) / ningguang(2) / noelle(2) / ororon(2) / qiqi(2) / raiden(2) / razor(2) / rosaria(2) / sara(2) / sayu(2) / sethos(2) / shenhe(2) / sigewinne(2) / skirk(2) / thoma(2) / tighnari(2) / varesa(2) / wriothesley(2) / xiao(2) / yunjin(2),thewidsith(7) / lostprayertothesacredwinds(5) / mappamare(5) / athousandfloatingdreams(4) / elegyfortheend(4) / freedomsworn(4) / rust(4) / sacrificialbow(4) / sacrificialfragments(4) / sacrificialsword(4) / solarpearl(4) / amenomakageuchi(3) / aquasimulacra(3) / blacktassel(3) / cinnabarspindle(3) / dodocotales(3) / engulfinglightning(3) / favoniussword(3) / favoniuswarbow(3) / harbingerofdawn(3) / ironsting(3) / mistsplitterreforged(3) / skywardatlas(3) / skywardblade(3) / skywardharp(3) / staffofhoma(3) / thecatch(3) / thestringless(3) / thrillingtalesofdragonslayers(3) / tomeoftheeternalflow(3) / cashflowsupervision(2) / favoniuscodex(2) / flowingpurity(2) / memoryofdust(2) / prototypeamber(2) / aquilafavonia(1) / hakushinring(1) / jadefallssplendor(1) / kagurasverity(1) / magicguide(1) / tulaytullahsremembrance(1) / vividnotions(1) / wanderingevenstar(1),deepwoodmemories(5) / noblesseoblige(5) / viridescentvenerer(5) / archaicpetra(4) / crimsonwitchofflames(4) / emblemofseveredfate(4) / gildeddreams(4) / tenacityofthemillelith(4) / wandererstroupe(4) / blizzardstrayer(3) / maidenbeloved(3) / marechausseehunter(2) / desertpavilionchronicle(1) / flowerofparadiselost(1) / instructor(1) / lavawalker(1) / retracingbolide(1) / theexile(1)
yaoyao,yaoyao(10) / alhaitham(9) / fischl(8) / nahida(8) / nilou(8) / xingqiu(8) / keqing(5) / raiden(5) / yaemiko(5) / yelan(5) / baizhu(4) / beidou(4) / cyno(4) / furina(4) / gaming(4) / sucrose(4) / thoma(4) / tighnari(4) / collei(3) / dehya(3) / kukishinobu(3) / lynette(3) / venti(3) / zhongli(3) / amber(2) / ayato(2) / barbara(2) / candace(2) / clorinde(2) / dori(2) / hutao(2) / kaveh(2) / kazuha(2) / kirara(2) / lisa(2) / xiangling(2) / yanfei(2) / albedo(1) / aloy(1) / arlecchino(1) / ayaka(1) / bennett(1) / charlotte(1) / chasca(1) / chevreuse(1) / chiori(1) / chongyun(1) / citlali(1) / dahlia(1) / diluc(1) / diona(1) / emilie(1) / escoffier(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / ganyu(1) / gorou(1) / heizou(1) / ineffa(1) / itto(1) / jean(1) / kaeya(1) / kinich(1) / klee(1) / kokomi(1) / lanyan(1) / lauma(1) / layla(1) / lyney(1) / mavuika(1) / mika(1) / mona(1) / mualani(1) / navia(1) / neuvillette(1) / ningguang(1) / noelle(1) / ororon(1) / qiqi(1) / razor(1) / rosaria(1) / sara(1) / sayu(1) / sethos(1) / shenhe(1) / sigewinne(1) / skirk(1) / varesa(1) / wanderer(1) / wriothesley(1) / xianyun(1) / xiao(1) / xilonen(1) / xinyan(1) / yoimiya(1) / yunjin(1),blacktassel(4) / dialoguesofthedesertsages(4) / favoniuslance(4) / kitaincrossspear(4) / freedomsworn(3) / keyofkhajnisut(3) / lightoffoliarincision(3) / aquasimulacra(2) / athousandfloatingdreams(2) / favoniussword(2) / harangeppakufutsu(2) / harbingerofdawn(2) / ironsting(2) / moonpiercer(2) / primordialjadecutter(2) / sacrificialsword(2) / solarpearl(2) / staffofhoma(2) / theblackspoon(2) / thestringless(2) / absolution(1) / dragonsbane(1) / elegyfortheend(1) / engulfinglightning(1) / rust(1) / sacrificialfragments(1) / splendoroftranquilwaters(1),deepwoodmemories(8) / tenacityofthemillelith(7) / gildeddreams(5) / viridescentvenerer(5) / echoesofanoffering(3) / emblemofseveredfate(3) / goldentroupe(3) / instructor(3) / noblesseoblige(3) / maidenbeloved(2) / thunderingfury(2) / vourukashasglow(2) / flowerofparadiselost(1) / fragmentofharmonicwhimsy(1) / oceanhuedclam(1) / songofdayspast(1) / theexile(1)
yelan,yelan(10) / hutao(9) / xingqiu(8) / nahida(7) / nilou(7) / baizhu(6) / bennett(6) / raiden(6) / xiangling(6) / zhongli(6) / alhaitham(5) / arlecchino(5) / cyno(5) / furina(5) / thoma(5) / amber(4) / faruzan(4) / jean(4) / wanderer(4) / escoffier(3) / gaming(3) / kazuha(3) / kukishinobu(3) / skirk(3) / sucrose(3) / beidou(2) / candace(2) / citlali(2) / collei(2) / diluc(2) / diona(2) / flins(2) / ineffa(2) / kokomi(2) / lauma(2) / mona(2) / mualani(2) / neuvillette(2) / sigewinne(2) / venti(2) / xianyun(2) / yaoyao(2) / yoimiya(2) / albedo(1) / aloy(1) / ayaka(1) / ayato(1) / barbara(1) / charlotte(1) / chasca(1) / chevreuse(1) / chiori(1) / chongyun(1) / clorinde(1) / dahlia(1) / dehya(1) / dori(1) / emilie(1) / eula(1) / fischl(1) / freminet(1) / ganyu(1) / gorou(1) / heizou(1) / itto(1) / kaeya(1) / kaveh(1) / keqing(1) / kinich(1) / kirara(1) / klee(1) / lanyan(1) / layla(1) / lisa(1) / lynette(1) / lyney(1) / mavuika(1) / mika(1) / navia(1) / ningguang(1) / noelle(1) / ororon(1) / qiqi(1) / razor(1) / rosaria(1) / sara(1) / sayu(1) / sethos(1) / shenhe(1) / tartaglia(1) / tighnari(1) / varesa(1) / wriothesley(1) / xiao(1) / xilonen(1) / xinyan(1) / yaemiko(1) / yanfei(1) / yunjin(1),aquasimulacra(9) / elegyfortheend(8) / favoniuswarbow(8) / thestringless(5) / blacktassel(4) / favoniussword(4) / keyofkhajnisut(4) / mistsplitterreforged(4) / prototypeamber(4) / skywardblade(4) / splendoroftranquilwaters(4) / staffofhoma(4) / wanderingevenstar(4) / athousandfloatingdreams(3) / balladofthefjords(3) / crimsonmoonssemblance(3) / deathmatch(3) / engulfinglightning(3) / favoniuslance(3) / freedomsworn(3) / kitaincrossspear(3) / sacrificialbow(3) / sacrificialsword(3) / staffofthescarletsands(3) / thealleyflash(3) / thecatch(3) / thewidsith(3) / xiphosmoonlight(3) / fadingtwilight(2) / jadefallssplendor(2) / mouunsmoon(2) / polarstar(2) / slingshot(2) / thedockhandsassistant(2) / tulaytullahsremembrance(2) / azurelight(1) / bloodsoakedruins(1) / everlastingmoonglow(1) / festeringdesire(1) / finaleofthedeep(1) / fleuvecendreferryman(1) / flowingpurity(1) / fracturedhalo(1) / hunterspath(1) / sacrificialfragments(1) / thrillingtalesofdragonslayers(1),emblemofseveredfate(9) / tenacityofthemillelith(7) / heartofdepth(6) / noblesseoblige(5) / viridescentvenerer(5) / crimsonwitchofflames(4) / deepwoodmemories(4) / fragmentofharmonicwhimsy(4) / goldentroupe(4) / desertpavilionchronicle(3) / gildeddreams(3) / oceanhuedclam(2) / vourukashasglow(2) / finaleofthedeepgalleries(1) / flowerofparadiselost(1) / nightoftheskysunveiling(1) / scrolloftheheroofcindercity(1) / silkenmoonsserenade(1)
yoimiya,yoimiya(10) / bennett(7) / xingqiu(7) / yunjin(7) / fischl(6) / yelan(6) / zhongli(6) / chevreuse(5) / diona(5) / venti(5) / albedo(4) / beidou(4) / diluc(4) / ganyu(4) / raiden(4) / sucrose(4) / thoma(4) / xiangling(4) / chiori(3) / furina(3) / gaming(3) / hutao(3) / jean(3) / layla(3) / lisa(3) / lynette(3) / yaemiko(3) / amber(2) / arlecchino(2) / ayato(2) / baizhu(2) / candace(2) / charlotte(2) / citlali(2) / dahlia(2) / dehya(2) / emilie(2) / escoffier(2) / ineffa(2) / kazuha(2) / kirara(2) / klee(2) / lanyan(2) / lyney(2) / mavuika(2) / mika(2) / noelle(2) / ororon(2) / xianyun(2) / xilonen(2) / xinyan(2) / yanfei(2) / alhaitham(1) / aloy(1) / ayaka(1) / barbara(1) / chasca(1) / chongyun(1) / clorinde(1) / collei(1) / cyno(1) / dori(1) / eula(1) / faruzan(1) / flins(1) / freminet(1) / gorou(1) / heizou(1) / itto(1) / kaeya(1) / kaveh(1) / keqing(1) / kinich(1) / kokomi(1) / kukishinobu(1) / lauma(1) / mona(1) / mualani(1) / nahida(1) / navia(1) / neuvillette(1) / nilou(1) / ningguang(1) / qiqi(1) / razor(1) / rosaria(1) / sara(1) / sayu(1) / sethos(1) / shenhe(1) / sigewinne(1) / skirk(1) / tighnari(1) / varesa(1) / wanderer(1) / wriothesley(1) / xiao(1) / yaoyao(1),thunderingpulse(7) / aquasimulacra(6) / rust(6) / skywardharp(5) / blacktassel(4) / favoniuslance(4) / freedomsworn(4) / aquilafavonia(3) / engulfinglightning(3) / favoniussword(3) / favoniuswarbow(3) / polarstar(3) / sacrificialbow(3) / sacrificialsword(3) / slingshot(3) / thestringless(3) / deathmatch(2) / elegyfortheend(2) / ironsting(2) / kitaincrossspear(2) / skywardblade(2) / staffofhoma(2) / theblackspoon(2) / thrillingtalesofdragonslayers(2) / amenomakageuchi(1) / amosbow(1) / athousandfloatingdreams(1) / cinnabarspindle(1) / dialoguesofthedesertsages(1) / dragonsbane(1) / favoniuscodex(1) / favoniusgreatsword(1) / harangeppakufutsu(1) / harbingerofdawn(1) / hunterspath(1) / keyofkhajnisut(1) / oathsworneye(1) / prototypeamber(1) / prototypestarglitter(1) / sacrificialfragments(1) / sacrificialgreatsword(1) / sapwoodblade(1) / skywardatlas(1) / wanderingevenstar(1),echoesofanoffering(7) / tenacityofthemillelith(6) / crimsonwitchofflames(5) / noblesseoblige(5) / emblemofseveredfate(4) / gildeddreams(4) / huskofopulentdreams(4) / shimenawasreminiscence(4) / viridescentvenerer(4) / blizzardstrayer(3) / deepwoodmemories(3) / retracingbolide(3) / songofdayspast(3) / thunderingfury(3) / archaicpetra(2) / heartofdepth(2) / maidenbeloved(2) / marechausseehunter(2) / goldentroupe(1) / instructor(1) / scrolloftheheroofcindercity(1) / unfinishedreverie(1)
